Time;PlayerName;P1;P2;P3;P4
0;MPIB4;0.0005787037;0;0;0
0;MPIB3;0;0.003665123;0;0
0;MPIB2;0.0002411265;0;0;0.0008198302
0;MPIB1;0;0;0;0
0.05;MPIB4;0.0005787037;0;0;0
0.05;MPIB3;0;0.003665123;0;0
0.05;MPIB2;0.0002411265;0;0;0.0008198302
0.05;MPIB1;0;0;0;0
0.1;MPIB4;0.0005787037;0;0;0
0.1;MPIB3;0;0.003665123;0;0
0.1;MPIB2;0.0004340278;0;0;0.001157407
0.1;MPIB1;0;0;0;0
0.15;MPIB4;0.0005787037;0;0;0
0.15;MPIB3;0;0.003665123;0;0
0.15;MPIB2;0.0001929012;0;0;0.001398534
0.15;MPIB1;0;0;0;0
0.2;MPIB4;0.0005787037;0;0;0
0.2;MPIB3;0;0.003665123;0;0
0.2;MPIB2;0.0001929012;0;0;0.001253858
0.2;MPIB1;0;0;0;0
0.25;MPIB4;0.0005787037;0;0;0
0.25;MPIB3;0;0.003665123;0;0
0.25;MPIB2;0.0001929012;0;0;0.001253858
0.25;MPIB1;0;0;0;0
0.3;MPIB4;0.0005787037;0;0;0
0.3;MPIB3;0;0.003134645;0;0
0.3;MPIB2;0.0002893519;0;0;0.001060957
0.3;MPIB1;0;0;0;0
0.35;MPIB4;0.0005787037;0;0;0
0.35;MPIB3;0;0.002989969;0;0
0.35;MPIB2;0.0002893519;0;0;0.001060957
0.35;MPIB1;0;0;0;0
0.4;MPIB4;0.000626929;0;0;0
0.4;MPIB3;0;0.003568673;0;0
0.4;MPIB2;0.0002893519;0;0;0.001060957
0.4;MPIB1;0;0;0;0
0.45;MPIB4;0.0004340278;0;0;0
0.45;MPIB3;0;0.003568673;0;0
0.45;MPIB2;0.0002893519;0;0;0.0009645062
0.45;MPIB1;0;0;0;0
0.5;MPIB4;0.0005787037;0;0;0
0.5;MPIB3;0;0.003568673;0;0
0.5;MPIB2;0.0002893519;0;0;0.001060957
0.5;MPIB1;0;0;0;0
0.55;MPIB4;0.0007233796;0;0;0
0.55;MPIB3;0;0.003665123;0;0
0.55;MPIB2;0.0002893519;0;0;0.0007716049
0.55;MPIB1;0;0;0;0
0.6;MPIB4;0.0007716049;0;0;0
0.6;MPIB3;0;0.003423997;0;0
0.6;MPIB2;0.0003858025;0;0;0.0009162808
0.6;MPIB1;0;0;0;0
0.65;MPIB4;0.0007716049;0;0;0
0.65;MPIB3;0;0.002604167;0;0
0.65;MPIB2;0.0004340278;0;0;0.001060957
0.65;MPIB1;0;0;0;0
0.7;MPIB4;0.0007233796;0;0;0
0.7;MPIB3;0;0.002314815;0;0
0.7;MPIB2;0.0001929012;0;0;0.001109182
0.7;MPIB1;0;0;0;0
0.75;MPIB4;0.0009645062;0;0;0
0.75;MPIB3;0;0.002218364;0;0
0.75;MPIB2;0.0002893519;0;0;0.001302083
0.75;MPIB1;0;0;0;0
0.8;MPIB4;0.001591435;0;0;0
0.8;MPIB3;0;0.002459491;0;0
0.8;MPIB2;0.0001929012;0;0;0.001157407
0.8;MPIB1;0;0;0;0
0.85;MPIB4;0.001736111;0;0;0
0.85;MPIB3;0;0.001736111;0;0
0.85;MPIB2;0.0001929012;0;0;0.0009162808
0.85;MPIB1;0;0;0;0
0.9;MPIB4;0.001784336;0;0;0
0.9;MPIB3;0;0.00163966;0;0
0.9;MPIB2;0.0002893519;0;0;0.0008198302
0.9;MPIB1;0;0;0;0
0.95;MPIB4;0.001832562;0;0;0
0.95;MPIB3;0;0.001591435;0;0
0.95;MPIB2;0.0003858025;0;0;0.0007716049
0.95;MPIB1;0;0;0;0
1;MPIB4;0.001880787;0;0;0
1;MPIB3;0;0.00163966;0;0
1;MPIB2;0.0002893519;0;0;0.0007233796
1;MPIB1;0;0;0;0
1.05;MPIB4;0.002170139;0;0;0
1.05;MPIB3;0;0.00163966;0;0
1.05;MPIB2;0.0002411265;0;0;0.0007716049
1.05;MPIB1;0;0;0;0
1.1;MPIB4;0.002411265;0;0;0
1.1;MPIB3;0;0.00163966;0;0
1.1;MPIB2;0.0003858025;0;0;0.0007716049
1.1;MPIB1;0;0;0;0
1.15;MPIB4;0.002507716;0;0;0
1.15;MPIB3;0;0.00163966;0;0
1.15;MPIB2;0.0004340278;0;0;0.000626929
1.15;MPIB1;0;0;0;0
1.2;MPIB4;0.00226659;0;0;0
1.2;MPIB3;0;0.001591435;0;0
1.2;MPIB2;0.0004340278;0;0;0.0005787037
1.2;MPIB1;0;0;0;0
1.25;MPIB4;0.002507716;0;0;0
1.25;MPIB3;0;0.00163966;0;0
1.25;MPIB2;0.0003858025;0;0;0.0007233796
1.25;MPIB1;0;0;0;0
1.3;MPIB4;0.002700617;0;0;0
1.3;MPIB3;0;0.00163966;0;0
1.3;MPIB2;0.0003375772;0;0;0.0007716049
1.3;MPIB1;0;0;0;0
1.35;MPIB4;0.002845293;0;0;0
1.35;MPIB3;0;0.00163966;0;0
1.35;MPIB2;0.0003375772;0;0;0.0008198302
1.35;MPIB1;0;0;0;0
1.4;MPIB4;0.002797068;0;0;0
1.4;MPIB3;0;0.00163966;0;0
1.4;MPIB2;0.0002893519;0;0;0.0007716049
1.4;MPIB1;0;0;0;0
1.45;MPIB4;0.002797068;0;0;0
1.45;MPIB3;0;0.00163966;0;0
1.45;MPIB2;0.0002893519;0;0;0.0008198302
1.45;MPIB1;0;0;0;0
1.5;MPIB4;0.002797068;0;0;0
1.5;MPIB3;0;0.001591435;0;0
1.5;MPIB2;0.0005304784;0;0;0.0009162808
1.5;MPIB1;0;0;0;0
1.55;MPIB4;0.002797068;0;0;0
1.55;MPIB3;0;0.00163966;0;0
1.55;MPIB2;0.0005304784;0;0;0.0007716049
1.55;MPIB1;0;0;0;0
1.6;MPIB4;0.00308642;0;0;0
1.6;MPIB3;0;0.00163966;0;0
1.6;MPIB2;0.0001929012;0;0;0.0009162808
1.6;MPIB1;0;0;0;0
1.65;MPIB4;0.003038194;0;0;0
1.65;MPIB3;0;0.00163966;0;0
1.65;MPIB2;0.0003375772;0;0;0.0009162808
1.65;MPIB1;0;0;0;0
1.7;MPIB4;0.00308642;0;0;0
1.7;MPIB3;0;0.00163966;0;0
1.7;MPIB2;0.0002411265;0;0;0.0009162808
1.7;MPIB1;0;0;0;0
1.75;MPIB4;0.003423997;0;0;0
1.75;MPIB3;0;0.00163966;0;0
1.75;MPIB2;0.0002411265;0;0;0.0009162808
1.75;MPIB1;0;0;0;0
1.8;MPIB4;0.003423997;0;0;0
1.8;MPIB3;0;0.00163966;0;0
1.8;MPIB2;0.0002411265;0;0;0.0009162808
1.8;MPIB1;0;0;0;0.005787037
1.85;MPIB4;0.003423997;0;0;0
1.85;MPIB3;0;0.00163966;0;0
1.85;MPIB2;0.0002411265;0;0;0.0009162808
1.85;MPIB1;0;0;0;0.005690586
1.9;MPIB4;0.003423997;0;0;0
1.9;MPIB3;0;0.00163966;0;0
1.9;MPIB2;0.0002893519;0;0;0.0009162808
1.9;MPIB1;0;0;0;0.005690586
1.95;MPIB4;0.003423997;0;0;0
1.95;MPIB3;0;0.00163966;0;0
1.95;MPIB2;0.0002893519;0;0;0.0009162808
1.95;MPIB1;0;0;0;0.00544946
2;MPIB4;0.003423997;0;0;0
2;MPIB3;0;0.00163966;0;0
2;MPIB2;0.0002893519;0;0;0.0009162808
2;MPIB1;0;0;0;0.00544946
2.05;MPIB4;0.00318287;0;0;0
2.05;MPIB3;0;0.00163966;0;0
2.05;MPIB2;0.0003858025;0;0;0.0009162808
2.05;MPIB1;0;0;0;0
2.1;MPIB4;0.003231096;0;0;0
2.1;MPIB3;0;0.00163966;0;0
2.1;MPIB2;0.0003858025;0;0;0.0009162808
2.1;MPIB1;0;0;0;0
2.15;MPIB4;0.003231096;0;0;0
2.15;MPIB3;0;0.00163966;0;0
2.15;MPIB2;0.0003858025;0;0;0.0009162808
2.15;MPIB1;0;0;0;0
2.2;MPIB4;0.003231096;0;0;0
2.2;MPIB3;0;0.00163966;0;0
2.2;MPIB2;0.0003858025;0;0;0.0009162808
2.2;MPIB1;0;0;0;0
2.25;MPIB4;0.003279321;0;0;0
2.25;MPIB3;0;0.00163966;0;0
2.25;MPIB2;0.0003858025;0;0;0.0009162808
2.25;MPIB1;0;0;0;0
2.3;MPIB4;0.003375772;0;0;0
2.3;MPIB3;0;0.00163966;0;0
2.3;MPIB2;0.0003858025;0;0;0.0008680556
2.3;MPIB1;0;0;0;0
2.35;MPIB4;0.00318287;0;0;0
2.35;MPIB3;0;0.00163966;0;0
2.35;MPIB2;0.0003858025;0;0;0.0008680556
2.35;MPIB1;0;0;0;0
2.4;MPIB4;0.00308642;0;0;0
2.4;MPIB3;0;0.00163966;0;0
2.4;MPIB2;0.0003858025;0;0;0.0008680556
2.4;MPIB1;0;0;0;0
2.45;MPIB4;0.002941744;0;0;0
2.45;MPIB3;0;0.00163966;0;0
2.45;MPIB2;0.0003858025;0;0;0.0008680556
2.45;MPIB1;0;0;0;0
2.5;MPIB4;0.002797068;0;0;0
2.5;MPIB3;0;0.00163966;0;0
2.5;MPIB2;0.0003858025;0;0;0.0007716049
2.5;MPIB1;0;0;0;0
2.55;MPIB4;0.002459491;0;0;0
2.55;MPIB3;0;0.00163966;0;0
2.55;MPIB2;0.0003858025;0;0;0.0007233796
2.55;MPIB1;0;0;0;0
2.6;MPIB4;0.002411265;0;0;0
2.6;MPIB3;0;0.00163966;0;0
2.6;MPIB2;0.0003858025;0;0;0.0006751543
2.6;MPIB1;0;0;0;0
2.65;MPIB4;0.00226659;0;0;0
2.65;MPIB3;0;0.00163966;0;0
2.65;MPIB2;0.0003858025;0;0;0.0006751543
2.65;MPIB1;0;0;0;0
2.7;MPIB4;0.00226659;0;0;0
2.7;MPIB3;0;0.00163966;0;0
2.7;MPIB2;0.0003858025;0;0;0.0006751543
2.7;MPIB1;0;0;0;0
2.75;MPIB4;0.00226659;0;0;0
2.75;MPIB3;0;0.00163966;0;0
2.75;MPIB2;0.0003858025;0;0;0.0006751543
2.75;MPIB1;0;0;0;0
2.8;MPIB4;0.00226659;0;0;0
2.8;MPIB3;0;0.00163966;0;0
2.8;MPIB2;0.0003858025;0;0;0.0006751543
2.8;MPIB1;0;0;0;0
2.85;MPIB4;0.00226659;0;0;0
2.85;MPIB3;0;0.00163966;0;0
2.85;MPIB2;0.0003858025;0;0;0.0006751543
2.85;MPIB1;0;0;0;0
2.9;MPIB4;0.00226659;0;0;0
2.9;MPIB3;0;0.00163966;0;0
2.9;MPIB2;0.0003858025;0;0;0.0006751543
2.9;MPIB1;0;0;0;0
2.95;MPIB4;0.00226659;0;0;0
2.95;MPIB3;0;0.00163966;0;0
2.95;MPIB2;0.0003858025;0;0;0.0006751543
2.95;MPIB1;0;0;0;0
3;MPIB4;0.00226659;0;0;0
3;MPIB3;0;0.00163966;0;0
3;MPIB2;0.0003858025;0;0;0.0006751543
3;MPIB1;0;0;0;0
3.05;MPIB4;0.00226659;0;0;0
3.05;MPIB3;0;0.00163966;0;0
3.05;MPIB2;0.0003858025;0;0;0.0006751543
3.05;MPIB1;0;0;0;0
3.1;MPIB4;0.00226659;0;0;0
3.1;MPIB3;0;0.00163966;0;0
3.1;MPIB2;0.0003858025;0;0;0.0006751543
3.1;MPIB1;0;0;0;0
3.15;MPIB4;0.00226659;0;0;0
3.15;MPIB3;0;0.00163966;0;0
3.15;MPIB2;0.0003858025;0;0;0.0006751543
3.15;MPIB1;0;0;0;0
3.2;MPIB4;0.00226659;0;0;0
3.2;MPIB3;0;0.001253858;0;0
3.2;MPIB2;0.0003375772;0;0;0.0003858025
3.2;MPIB1;0;0;0;0
3.25;MPIB4;0.00226659;0;0;0
3.25;MPIB3;0;0.001205633;0;0
3.25;MPIB2;0.0001446759;0;0;0.0001929012
3.25;MPIB1;0;0;0;0
3.3;MPIB4;0.00226659;0;0;0
3.3;MPIB3;0;0.001012731;0;0
3.3;MPIB2;0.0001929012;0;0;0.0002893519
3.3;MPIB1;0;0;0;0
3.35;MPIB4;0.001929012;0;0;0
3.35;MPIB3;0;0.001060957;0;0
3.35;MPIB2;0.0001446759;0;0;0.0006751543
3.35;MPIB1;0;0;0;0
3.4;MPIB4;0.002555941;0;0;0
3.4;MPIB3;0;0.0009645062;0;0
3.4;MPIB2;4.822531E-05;0;0;0.0008680556
3.4;MPIB1;0;0;0;0
