Time;PlayerName;P1;P2;P3;P4
0;MPIB2;0;0;0;0
0;MPIB4;0;0.007282021;0;0
0;MPIB3;0;0.0006751543;0;0.003568673
0;MPIB1;0;0;0;0
0.05;MPIB2;0;0;0;0
0.05;MPIB4;0;0.007330247;0;0
0.05;MPIB3;0;0.0008198302;0;0.003038194
0.05;MPIB1;0;0;0;0
0.1;MPIB2;0;0;0;0
0.1;MPIB4;0;0.007330247;0;0
0.1;MPIB3;0;0.0008198302;0;0.003038194
0.1;MPIB1;0;0;0;0
0.15;MPIB2;0;0;0;0
0.15;MPIB4;0;0.007330247;0;0
0.15;MPIB3;0;0.0008198302;0;0.002941744
0.15;MPIB1;0;0;0;0
0.2;MPIB2;0;0;0;0
0.2;MPIB4;0;0.007330247;0;0
0.2;MPIB3;0;0.0008198302;0;0.002941744
0.2;MPIB1;0;0;0;0
0.25;MPIB2;0;0;0;0
0.25;MPIB4;0;0.007330247;0;0
0.25;MPIB3;0;0.0008198302;0;0.002941744
0.25;MPIB1;0;0;0;0
0.3;MPIB2;0;0;0;0
0.3;MPIB4;0;0.007330247;0;0
0.3;MPIB3;0;0.0008198302;0;0.002941744
0.3;MPIB1;0;0;0;0
0.35;MPIB2;0;0;0;0
0.35;MPIB4;0;0.007330247;0;0
0.35;MPIB3;0;0.0008198302;0;0.002941744
0.35;MPIB1;0;0;0;0
0.4;MPIB2;0;0;0;0
0.4;MPIB4;0;0.007330247;0;0
0.4;MPIB3;0;0.0008198302;0;0.002941744
0.4;MPIB1;0;0;0;0
0.45;MPIB2;0;0;0;0
0.45;MPIB4;0;0.007330247;0;0
0.45;MPIB3;0;0.0008198302;0;0.002941744
0.45;MPIB1;0;0;0;0
0.5;MPIB2;0;0;0;0
0.5;MPIB4;0;0.007330247;0;0
0.5;MPIB3;0;0.0008198302;0;0.002941744
0.5;MPIB1;0;0;0;0
0.55;MPIB2;0;0;0;0
0.55;MPIB4;0;0.007330247;0;0
0.55;MPIB3;0;0.0008198302;0;0.002941744
0.55;MPIB1;0;0;0;0
0.6;MPIB2;0;0;0;0
0.6;MPIB4;0;0.007330247;0;0
0.6;MPIB3;0;0.0008198302;0;0.002941744
0.6;MPIB1;0;0;0;0
0.65;MPIB2;0;0;0;0
0.65;MPIB4;0;0.007330247;0;0
0.65;MPIB3;0;0.0008198302;0;0.002941744
0.65;MPIB1;0;0;0;0
0.7;MPIB2;0;0;0;0
0.7;MPIB4;0;0.007330247;0;0
0.7;MPIB3;0;0.0008198302;0;0.002941744
0.7;MPIB1;0;0;0;0
0.75;MPIB2;0;0;0;0
0.75;MPIB4;0;0.007330247;0;0
0.75;MPIB3;0;0.0008198302;0;0.002893518
0.75;MPIB1;0;0;0;0
0.8;MPIB2;0;0;0;0
0.8;MPIB4;0;0.007330247;0;0
0.8;MPIB3;0;0.0007716049;0;0.003279321
0.8;MPIB1;0;0;0;0
0.85;MPIB2;0;0;0;0
0.85;MPIB4;0;0.007330247;0;0
0.85;MPIB3;0;0.0007716049;0;0.002845293
0.85;MPIB1;0;0;0;0
0.9;MPIB2;0;0;0;0
0.9;MPIB4;0;0.007619599;0;0
0.9;MPIB3;0;0.0007233796;0;0.002604167
0.9;MPIB1;0;0;0;0
0.95;MPIB2;0;0;0;0
0.95;MPIB4;0;0.007619599;0;0
0.95;MPIB3;0;0.000626929;0;0.002748843
0.95;MPIB1;0;0;0;0
1;MPIB2;0;0;0;0
1;MPIB4;0;0.007619599;0;0
1;MPIB3;0;0.0008680556;0;0.002604167
1;MPIB1;0;0;0;0
1.05;MPIB2;0;0;0;0
1.05;MPIB4;0;0.007667824;0;0
1.05;MPIB3;0;0.0009162808;0;0.002845293
1.05;MPIB1;0;0;0;0
1.1;MPIB2;0;0;0;0
1.1;MPIB4;0;0.007523148;0;0
1.1;MPIB3;0;0.0007716049;0;0.003134645
1.1;MPIB1;0;0;0;0
1.15;MPIB2;0;0;0;0
1.15;MPIB4;0;0.00699267;0;0
1.15;MPIB3;0;0.001012731;0;0.005883488
1.15;MPIB1;0;0;0;0
1.2;MPIB2;0;0;0;0
1.2;MPIB4;0;0.006365741;0;0
1.2;MPIB3;0;0.001109182;0;0.0005787037
1.2;MPIB1;0;0;0;0
1.25;MPIB2;0;0;0;0
1.25;MPIB4;0;0.006751543;0;0
1.25;MPIB3;0;0.001398534;0;0
1.25;MPIB1;0;0;0;0
1.3;MPIB2;0;0;0;0
1.3;MPIB4;0;0.006124614;0;0
1.3;MPIB3;0;0.001687886;0;0
1.3;MPIB1;0;0;0;0
1.35;MPIB2;0;0;0;0
1.35;MPIB4;0;0.00554591;0;0
1.35;MPIB3;0;0.00163966;0;0
1.35;MPIB1;0;0;0;0
1.4;MPIB2;0;0;0;0
1.4;MPIB4;0;0.00544946;0;0
1.4;MPIB3;0;0.001736111;0;0
1.4;MPIB1;0;0;0;0
1.45;MPIB2;0;0;0;0
1.45;MPIB4;0;0.004774306;0;0
1.45;MPIB3;0;0.00163966;0;0
1.45;MPIB1;0;0;0;0
1.5;MPIB2;0;0;0;0
1.5;MPIB4;0;0.004533179;0;0
1.5;MPIB3;0;0.001736111;0;0
1.5;MPIB1;0;0;0;0
1.55;MPIB2;0;0;0;0
1.55;MPIB4;0;0.004002701;0;0
1.55;MPIB3;0;0.001687886;0;0
1.55;MPIB1;0;0;0;0
1.6;MPIB2;0;0;0;0
1.6;MPIB4;0;0.004388503;0;0
1.6;MPIB3;0;0.001736111;0;0
1.6;MPIB1;0;0;0;0
1.65;MPIB2;0;0;0;0
1.65;MPIB4;0;0.004292052;0;0
1.65;MPIB3;0;0.001687886;0;0
1.65;MPIB1;0;0;0;0
1.7;MPIB2;0;0;0;0
1.7;MPIB4;0;0.004002701;0;0
1.7;MPIB3;0;0.001687886;0;0
1.7;MPIB1;0;0;0;0
1.75;MPIB2;0;0;0;0
1.75;MPIB4;0;0.004002701;0;0
1.75;MPIB3;0;0.001687886;0;0
1.75;MPIB1;0;0;0;0
1.8;MPIB2;0;0;0;0
1.8;MPIB4;0;0.004002701;0;0
1.8;MPIB3;0;0.001687886;0;0
1.8;MPIB1;0;0;0;0
1.85;MPIB2;0;0;0;0
1.85;MPIB4;0;0.004002701;0;0
1.85;MPIB3;0;0.001687886;0;0
1.85;MPIB1;0;0;0;0
1.9;MPIB2;0;0;0;0
1.9;MPIB4;0;0.004002701;0;0
1.9;MPIB3;0;0.001687886;0;0
1.9;MPIB1;0;0;0;0
1.95;MPIB2;0;0;0;0
1.95;MPIB4;0;0.004002701;0;0
1.95;MPIB3;0;0.001687886;0;0
1.95;MPIB1;0;0;0;0
2;MPIB2;0;0;0;0
2;MPIB4;0;0.004002701;0;0
2;MPIB3;0;0.001687886;0;0
2;MPIB1;0;0;0;0
2.05;MPIB2;0;0;0;0
2.05;MPIB4;0;0.004002701;0;0
2.05;MPIB3;0;0.001687886;0;0
2.05;MPIB1;0;0;0;0
2.1;MPIB2;0;0;0;0
2.1;MPIB4;0;0.004002701;0;0
2.1;MPIB3;0;0.001687886;0;0
2.1;MPIB1;0;0;0;0
2.15;MPIB2;0;0;0;0
2.15;MPIB4;0;0.004002701;0;0
2.15;MPIB3;0;0.001687886;0;0
2.15;MPIB1;0;0;0;0
2.2;MPIB2;0;0;0;0
2.2;MPIB4;0;0.004002701;0;0
2.2;MPIB3;0;0.001446759;0;0
2.2;MPIB1;0;0;0;0
2.25;MPIB2;0;0;0;0
2.25;MPIB4;0;0.004002701;0;0
2.25;MPIB3;0;0.001446759;0;0
2.25;MPIB1;0;0;0;0
2.3;MPIB2;0;0;0;0
2.3;MPIB4;0;0.004002701;0;0
2.3;MPIB3;0;0.001446759;0;0
2.3;MPIB1;0;0;0;0
2.35;MPIB2;0;0;0;0
2.35;MPIB4;0;0.004002701;0;0
2.35;MPIB3;0;0.001446759;0;0
2.35;MPIB1;0;0;0;0
2.4;MPIB2;0;0;0;0
2.4;MPIB4;0;0.004002701;0;0
2.4;MPIB3;0;0.001205633;0;0
2.4;MPIB1;0;0;0;0
2.45;MPIB2;0;0;0;0
2.45;MPIB4;0;0.004002701;0;0
2.45;MPIB3;0;0.001205633;0;0
2.45;MPIB1;0;0;0;0
2.5;MPIB2;0;0;0;0
2.5;MPIB4;0;0.004002701;0;0
2.5;MPIB3;0;0.001205633;0;0
2.5;MPIB1;0;0;0;0
2.55;MPIB2;0;0;0;0
2.55;MPIB4;0;0.004002701;0;0
2.55;MPIB3;0;0.001205633;0;0
2.55;MPIB1;0;0;0;0
2.6;MPIB2;0;0;0;0
2.6;MPIB4;0;0.004002701;0;0
2.6;MPIB3;0;0.001205633;0;0
2.6;MPIB1;0;0;0;0
2.65;MPIB2;0;0;0;0
2.65;MPIB4;0;0.004002701;0;0
2.65;MPIB3;0;0.001157407;0;0
2.65;MPIB1;0;0;0;0
2.7;MPIB2;0;0;0;0
2.7;MPIB4;0;0.004002701;0;0
2.7;MPIB3;0;0.001205633;0;0
2.7;MPIB1;0;0;0;0
2.75;MPIB2;0;0;0;0
2.75;MPIB4;0;0.004002701;0;0
2.75;MPIB3;0;0.00154321;0;0
2.75;MPIB1;0;0;0;0
2.8;MPIB2;0;0;0;0
2.8;MPIB4;0;0.004002701;0;0
2.8;MPIB3;0;0.00154321;0;0
2.8;MPIB1;0;0;0;0
2.85;MPIB2;0;0;0;0
2.85;MPIB4;0;0.004002701;0;0
2.85;MPIB3;0;0.00154321;0;0
2.85;MPIB1;0;0;0;0
2.9;MPIB2;0;0;0;0
2.9;MPIB4;0;0.004002701;0;0
2.9;MPIB3;0;0.00154321;0;0
2.9;MPIB1;0;0;0;0
2.95;MPIB2;0;0;0;0
2.95;MPIB4;0;0.004002701;0;0
2.95;MPIB3;0;0.00154321;0;0
2.95;MPIB1;0;0;0;0
3;MPIB2;0;0;0;0
3;MPIB4;0;0.004002701;0;0
3;MPIB3;0;0.00154321;0;0
3;MPIB1;0;0;0;0
3.05;MPIB2;0;0;0;0
3.05;MPIB4;0;0.004002701;0;0
3.05;MPIB3;0;0.00154321;0;0
3.05;MPIB1;0;0;0;0
3.1;MPIB2;0;0;0;0
3.1;MPIB4;0;0.004002701;0;0
3.1;MPIB3;0;0.00154321;0;0
3.1;MPIB1;0;0;0;0
3.15;MPIB2;0;0;0;0
3.15;MPIB4;0;0.004002701;0;0
3.15;MPIB3;0;0.00154321;0;0
3.15;MPIB1;0;0;0;0
3.2;MPIB2;0;0;0;0
