Time;PlayerName;P1;P2;P3;P4
0;MPIB3;0;0;0;0.0002893519
0;MPIB2;0;0;0;0
0;MPIB1;0;0.006365741;0.0002893519;0
0;MPIB4;4.822531E-05;9.645062E-05;0.0001929012;0
0.05;MPIB3;0;0;0;0.0001446759
0.05;MPIB2;0;0;0;0
0.05;MPIB1;0;0.007185571;0.0003375772;0
0.05;MPIB4;4.822531E-05;4.822531E-05;0.0001446759;0
0.1;MPIB3;0;0;0;0.0001446759
0.1;MPIB2;0;0;0;0
0.1;MPIB1;0;0.007185571;0.0003375772;0
0.1;MPIB4;9.645062E-05;0.0002411265;0.0002893519;0
0.15;MPIB3;0;0;0;0.0001446759
0.15;MPIB2;0;0;0;0
0.15;MPIB1;0;0.007185571;0.0003375772;0
0.15;MPIB4;4.822531E-05;4.822531E-05;0.0001929012;0
0.2;MPIB3;0;0;0;0.0001446759
0.2;MPIB2;0;0;0;0
0.2;MPIB1;0;0.007185571;0.0003375772;0
0.2;MPIB4;4.822531E-05;4.822531E-05;0.0001929012;0
0.25;MPIB3;0;0;0;0.0001446759
0.25;MPIB2;0;0;0;0
0.25;MPIB1;0;0.007185571;0.0003375772;0
0.25;MPIB4;4.822531E-05;4.822531E-05;0.0001929012;0
0.3;MPIB3;0;0;0;0.0001446759
0.3;MPIB2;0;0;0;0
0.3;MPIB1;0;0.007185571;0.0003375772;0
0.3;MPIB4;4.822531E-05;4.822531E-05;0.0001929012;0
0.35;MPIB3;0;0;0;0.0001446759
0.35;MPIB2;0;0;0;0
0.35;MPIB1;0;0.007185571;0.0003375772;0
0.35;MPIB4;4.822531E-05;4.822531E-05;0.0001929012;0
0.4;MPIB3;0;0;0;0.0001446759
0.4;MPIB2;0;0;0;0
0.4;MPIB1;0;0.007185571;0.0003375772;0
0.4;MPIB4;4.822531E-05;4.822531E-05;0.0001929012;0
0.45;MPIB3;0;0;0;0.0001929012
0.45;MPIB2;0;0;0;0
0.45;MPIB1;0;0.007185571;0.0001446759;0
0.45;MPIB4;4.822531E-05;4.822531E-05;0.0001929012;0
0.5;MPIB3;0;0;0;0.0001929012
0.5;MPIB2;0;0;0;0
0.5;MPIB1;0;0.007185571;0;0
0.5;MPIB4;4.822531E-05;4.822531E-05;0.0001929012;0
0.55;MPIB3;0;0;0;0.0001446759
0.55;MPIB2;0;0;0;0
0.55;MPIB1;0;0.007185571;0;0
0.55;MPIB4;9.645062E-05;9.645062E-05;0.0002893519;0
0.6;MPIB3;0;0;0;0.0001446759
0.6;MPIB2;0;0;0;0
0.6;MPIB1;0;0.007185571;0;0
0.6;MPIB4;0.0001446759;0.0002411265;0.0002411265;0
0.65;MPIB3;0;0;0;0.0001929012
0.65;MPIB2;0;0;0;0
0.65;MPIB1;0;0.007185571;0;0
0.65;MPIB4;9.645062E-05;0.0001446759;0.0004340278;0
0.7;MPIB3;0;0;0;0.0002893519
0.7;MPIB2;0;0;0;0
0.7;MPIB1;0;0.005353009;0.001012731;0
0.7;MPIB4;9.645062E-05;0.0001446759;0.0003858025;0.02758488
0.75;MPIB3;0;0;0;0.0002893519
0.75;MPIB2;0;0;0;0
0.75;MPIB1;0;0.004533179;0.0005787037;0
0.75;MPIB4;9.645062E-05;0.0001446759;0.0003858025;0.02758488
0.8;MPIB3;0;0;0;0.0002411265
0.8;MPIB2;0;0;0;0
0.8;MPIB1;0;0.004050926;0.000626929;0
0.8;MPIB4;0.0001446759;9.645062E-05;0.0004822531;0.02748843
0.85;MPIB3;0;0;0;0.0003858025
0.85;MPIB2;0;0;0;0
0.85;MPIB1;0;0.004147376;0.0006751543;0
0.85;MPIB4;4.822531E-05;0.0001446759;0.0004822531;0
0.9;MPIB3;0;0;0;0.0005787037
0.9;MPIB2;0;0;0;0
0.9;MPIB1;0;0.004099151;0.0005304784;0
0.9;MPIB4;4.822531E-05;4.822531E-05;0.0005787037;0
0.95;MPIB3;0;0;0;0.0008198302
0.95;MPIB2;0;0;0;0
0.95;MPIB1;0;0.004340278;0.000626929;0
0.95;MPIB4;4.822531E-05;0.0002411265;0.0003858025;0
1;MPIB3;0;0;0;0.0008680556
1;MPIB2;0;0;0;0
1;MPIB1;0;0.004292052;0.0005304784;0
1;MPIB4;9.645062E-05;0.0001446759;0.0005304784;0
1.05;MPIB3;0;0;0;0.0009162808
1.05;MPIB2;0;0;0;0
1.05;MPIB1;0;0.00472608;0.000626929;0
1.05;MPIB4;9.645062E-05;0.0002893519;0.0006751543;0
1.1;MPIB3;0;0;0;0.0009645062
1.1;MPIB2;0;0;0;0
1.1;MPIB1;0;0.005256559;0.0005787037;0
1.1;MPIB4;4.822531E-05;9.645062E-05;0.0007233796;0
1.15;MPIB3;0;0;0;0.0008198302
1.15;MPIB2;0;0;0;0
1.15;MPIB1;0;0.005256559;0.0005787037;0
1.15;MPIB4;9.645062E-05;0.0001929012;0.0004822531;0
1.2;MPIB3;0;0;0;0.001012731
1.2;MPIB2;0;0;0;0
1.2;MPIB1;0;0.00544946;0.000626929;0
1.2;MPIB4;9.645062E-05;0.0001446759;0.0004822531;0
1.25;MPIB3;0;0;0;0.001109182
1.25;MPIB2;0;0;0;0
1.25;MPIB1;0;0.005497685;0.0007716049;0
1.25;MPIB4;9.645062E-05;0.0001446759;0.0004340278;0
1.3;MPIB3;0;0;0;0.001012731
1.3;MPIB2;0;0;0;0
1.3;MPIB1;0;0.005642361;0.000626929;0
1.3;MPIB4;4.822531E-05;4.822531E-05;0.0005304784;0
1.35;MPIB3;0;0;0;0.0009162808
1.35;MPIB2;0;0;0;0
1.35;MPIB1;0;0.00554591;0.0007716049;0
1.35;MPIB4;4.822531E-05;4.822531E-05;0.0005304784;0
1.4;MPIB3;0;0;0;0.0009162808
1.4;MPIB2;0;0;0.002073688;0
1.4;MPIB1;0;0.005497685;0.0007233796;0
1.4;MPIB4;4.822531E-05;4.822531E-05;0.0005304784;0
1.45;MPIB3;0;0;0;0.0009162808
1.45;MPIB2;0;0;0.001157407;0
1.45;MPIB1;0;0.004918981;0.0007233796;0
1.45;MPIB4;4.822531E-05;4.822531E-05;0.0005304784;0
1.5;MPIB3;0;0;0;0.001012731
1.5;MPIB2;0;0;0.0007716049;0
1.5;MPIB1;0;0.005015432;0.0007716049;0
1.5;MPIB4;4.822531E-05;9.645062E-05;0.0005304784;0
1.55;MPIB3;0;0;0;0.001012731
1.55;MPIB2;0;0;0.0007716049;0
1.55;MPIB1;0;0.005063657;0.0007716049;0
1.55;MPIB4;4.822531E-05;4.822531E-05;0.0005304784;0
1.6;MPIB3;0;0;0;0.001012731
1.6;MPIB2;0;0;0.0007716049;0
1.6;MPIB1;0;0.005497685;0.0008198302;0
1.6;MPIB4;4.822531E-05;4.822531E-05;0.0005304784;0
1.65;MPIB3;0;0;0;0.001012731
1.65;MPIB2;0;0;0.0009645062;0
1.65;MPIB1;0;0.005160108;0.0008198302;0
1.65;MPIB4;4.822531E-05;4.822531E-05;0.0005304784;0
1.7;MPIB3;0;0;0;0.001012731
1.7;MPIB2;0;0;0.0009162808;0
1.7;MPIB1;0;0.004918981;0.0006751543;0
1.7;MPIB4;4.822531E-05;9.645062E-05;0.0005304784;0
1.75;MPIB3;0;0;0;0.001012731
1.75;MPIB2;0;0;0.001109182;0
1.75;MPIB1;0;0.004774306;0.0006751543;0
1.75;MPIB4;4.822531E-05;9.645062E-05;0.0005304784;0
1.8;MPIB3;0;0;0;0.001012731
1.8;MPIB2;0;0;0.001591435;0
1.8;MPIB1;0;0.004870756;0.0006751543;0
1.8;MPIB4;4.822531E-05;9.645062E-05;0.0005304784;0
1.85;MPIB3;0;0;0;0.001012731
1.85;MPIB2;0;0;0.001398534;0
1.85;MPIB1;0;0.00472608;0.0007233796;0
1.85;MPIB4;4.822531E-05;9.645062E-05;0.0005304784;0
1.9;MPIB3;0;0;0;0.001012731
1.9;MPIB2;0;0;0.001398534;0
1.9;MPIB1;0;0.004388503;0.0006751543;0
1.9;MPIB4;4.822531E-05;9.645062E-05;0.0005304784;0
1.95;MPIB3;0;0;0;0.001012731
1.95;MPIB2;0;0;0.001398534;0
1.95;MPIB1;0;0.004340278;0.0004822531;0
1.95;MPIB4;4.822531E-05;9.645062E-05;0.0005304784;0
2;MPIB3;0;0;0;0.001012731
2;MPIB2;0;0;0.001350309;0
2;MPIB1;0;0.004099151;0.0006751543;0
2;MPIB4;4.822531E-05;9.645062E-05;0.0005304784;0
2.05;MPIB3;0;0;0;0.001012731
2.05;MPIB2;0;0;0.00154321;0
2.05;MPIB1;0;0.004147376;0.0006751543;0
2.05;MPIB4;4.822531E-05;9.645062E-05;0.0005304784;0
2.1;MPIB3;0;0;0;0.001012731
2.1;MPIB2;0;0;0.001350309;0
2.1;MPIB1;0;0.004099151;0.0006751543;0
2.1;MPIB4;4.822531E-05;4.822531E-05;0.0005304784;0
2.15;MPIB3;0;0;0;0.001012731
2.15;MPIB2;0;0;0.001253858;0
2.15;MPIB1;0;0.004147376;0.0006751543;0
2.15;MPIB4;4.822531E-05;4.822531E-05;0.0005304784;0
2.2;MPIB3;0;0;0;0.001012731
2.2;MPIB2;0;0;0.001253858;0
2.2;MPIB1;0;0.004340278;0.0006751543;0
2.2;MPIB4;4.822531E-05;4.822531E-05;0.0005304784;0
2.25;MPIB3;0;0;0;0.001012731
2.25;MPIB2;0;0;0.0009645062;0
2.25;MPIB1;0;0.004822531;0.0006751543;0
2.25;MPIB4;4.822531E-05;4.822531E-05;0.0005304784;0
2.3;MPIB3;0;0;0;0.001012731
2.3;MPIB2;0;0;0.001253858;0.0003375772
2.3;MPIB1;0;0.004388503;0.0006751543;0
2.3;MPIB4;4.822531E-05;4.822531E-05;0.0005304784;0
2.35;MPIB3;0;0;0;0.001012731
2.35;MPIB2;0;0;0.001446759;0.0003375772
2.35;MPIB1;0;0.00462963;0.0006751543;0
2.35;MPIB4;4.822531E-05;4.822531E-05;0.0005304784;0
2.4;MPIB3;0;0;0;0.001012731
2.4;MPIB2;0;0;0.00154321;0.0003375772
2.4;MPIB1;0;0.004533179;0.0006751543;0
2.4;MPIB4;4.822531E-05;9.645062E-05;0.0005304784;0
2.45;MPIB3;0;0;0;0.001012731
2.45;MPIB2;0;0;0.001446759;0.0002893519
2.45;MPIB1;0;0.004677855;0.0006751543;0
2.45;MPIB4;4.822531E-05;9.645062E-05;0.0005304784;0
2.5;MPIB3;0;0;0;0.001012731
2.5;MPIB2;0;0;0.0009645062;0.0002411265
2.5;MPIB1;0;0.004870756;0.0006751543;0
2.5;MPIB4;4.822531E-05;9.645062E-05;0.0005304784;0
2.55;MPIB3;0;0;0;0.001012731
2.55;MPIB2;0;0;0.00154321;0.0002411265
2.55;MPIB1;0;0.004967207;0.0006751543;0
2.55;MPIB4;4.822531E-05;4.822531E-05;0.0005304784;0
2.6;MPIB3;0;0;0;0.001012731
2.6;MPIB2;0;0;0.001350309;0.0002893519
2.6;MPIB1;0;0.005063657;0.0006751543;0
2.6;MPIB4;4.822531E-05;4.822531E-05;0.0005304784;0
2.65;MPIB3;0;0;0;0.001012731
2.65;MPIB2;0;0;0.001446759;0.0002893519
2.65;MPIB1;0;0.005111883;0.0004340278;0
2.65;MPIB4;4.822531E-05;4.822531E-05;0.0005304784;0
2.7;MPIB3;0;0;0;0.001012731
2.7;MPIB2;0;0;0.001302083;0.0003375772
2.7;MPIB1;0;0.004967207;0.0004822531;0
2.7;MPIB4;4.822531E-05;4.822531E-05;0.0005304784;0
2.75;MPIB3;0;0;0;0.001012731
2.75;MPIB2;0;0;0.00154321;0.0003375772
2.75;MPIB1;0;0.005015432;0.0004822531;0
2.75;MPIB4;4.822531E-05;4.822531E-05;0.0005304784;0
